campaign_member_id,person_record_id,entity_type,campaign_id,campaign_name,campaign_type,member_status,is_responded,response_date,is_automated,is_active,scoring_person_id
CM003740,C00380,Contact,CAM0005,Telemarketing Campaign 005,Telemarketing,Sent,False,2024-08-30,True,True,C00380
CM003741,C00380,Contact,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-06-30,True,True,C00380
CM003742,C00380,Contact,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-03,True,True,C00380
CM003743,C00380,Contact,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-03-21,False,False,C00380
CM003744,C00380,Contact,CAM0035,Event Campaign 035,Event,Sent,False,2025-01-03,True,True,C00380
CM003745,C00051,Contact,CAM0057,Event Campaign 057,Event,Attended,True,2026-05-14,False,True,C00051
CM003746,C00051,Contact,CAM0007,Advertisement Campaign 007,Advertisement,Clicked,True,2023-11-15,False,True,C00051
CM003747,L00243,Lead,CAM0060,Event Campaign 060,Event,Attended,True,2026-04-18,False,True,C00049
CM003748,L00243,Lead,CAM0053,Email Campaign 053,Email,Sent,False,2025-06-02,True,True,C00049
CM003749,C00187,Contact,CAM0057,Event Campaign 057,Event,Registered,True,2026-05-10,False,True,C00187
CM003750,C00187,Contact,CAM0003,Event Campaign 003,Event,Registered,True,2023-11-14,False,True,C00187
CM003751,C00187,Contact,CAM0018,Content Syndication Campaign 018,Content Syndication,Responded,True,2024-06-29,False,False,C00187
CM003752,C00303,Contact,CAM0035,Event Campaign 035,Event,Sent,False,2025-01-12,True,True,C00303
CM003753,C00303,Contact,CAM0001,Email Campaign 001,Email,Sent,False,2024-10-03,True,True,C00303
CM003754,C00303,Contact,CAM0051,Webinar Campaign 051,Webinar,Sent,False,2025-03-28,True,True,C00303
CM003755,C00303,Contact,CAM0040,Webinar Campaign 040,Webinar,Sent,False,2023-11-28,True,True,C00303
CM003756,C00303,Contact,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-05,True,True,C00303
CM003757,C00303,Contact,CAM0018,Content Syndication Campaign 018,Content Syndication,Sent,False,2024-07-11,True,True,C00303
CM003758,C00303,Contact,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-28,True,True,C00303
CM003759,L00484,Lead,CAM0060,Event Campaign 060,Event,Attended,True,2026-04-20,False,True,C00235
CM003760,L00484,Lead,CAM0048,Event Campaign 048,Event,No Show,True,2025-08-03,False,True,C00235
CM003761,L00484,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Sent,False,2023-11-16,False,True,C00235
CM003762,L00187,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Responded,True,2026-05-05,False,True,L00187
CM003763,L00187,Lead,CAM0036,Advertisement Campaign 036,Advertisement,Sent,False,2024-09-25,False,True,L00187
CM003764,C00344,Contact,CAM0035,Event Campaign 035,Event,Sent,False,2024-12-29,True,True,C00344
CM003765,C00344,Contact,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-17,True,True,C00344
CM003766,C00344,Contact,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-23,True,True,C00344
CM003767,C00344,Contact,CAM0005,Telemarketing Campaign 005,Telemarketing,Sent,False,2024-08-21,True,True,C00344
CM003768,C00344,Contact,CAM0048,Event Campaign 048,Event,Sent,False,2025-08-10,True,True,C00344
CM003769,C00344,Contact,CAM0029,Webinar Campaign 029,Webinar,Sent,False,2024-02-10,True,True,C00344
CM003770,C00344,Contact,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-12-16,True,True,C00344
CM003771,C00344,Contact,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-24,True,True,C00344
CM003772,L00182,Lead,CAM0027,Advertisement Campaign 027,Advertisement,Sent,False,2024-04-17,True,True,L00182
CM003773,L00182,Lead,CAM0006,Telemarketing Campaign 006,Telemarketing,Sent,False,2023-04-09,True,True,L00182
CM003774,L00182,Lead,CAM0020,Event Campaign 020,Event,Attended,True,2023-12-30,False,True,L00182
CM003775,L00182,Lead,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-05-01,True,True,L00182
CM003776,L00182,Lead,CAM0016,Content Syndication Campaign 016,Content Syndication,Sent,False,2023-08-23,True,True,L00182
CM003777,L00182,Lead,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-03-21,True,True,L00182
CM003778,L00182,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2025-01-16,True,True,L00182
CM003779,L00182,Lead,CAM0054,Email Campaign 054,Email,Sent,False,2025-12-12,True,False,L00182
CM003780,L00182,Lead,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-04-11,True,True,L00182
CM003781,L00122,Lead,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-09-07,False,True,L00122
CM003782,L00122,Lead,CAM0010,Content Syndication Campaign 010,Content Syndication,Sent,False,2024-04-12,True,True,L00122
CM003783,L00122,Lead,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-12-12,True,True,L00122
CM003784,L00122,Lead,CAM0041,Email Campaign 041,Email,Sent,False,2025-05-07,True,True,L00122
CM003785,L00122,Lead,CAM0004,Advertisement Campaign 004,Advertisement,Sent,False,2023-12-29,True,False,L00122
CM003786,L00122,Lead,CAM0040,Webinar Campaign 040,Webinar,Sent,False,2023-12-24,True,True,L00122
CM003787,L00122,Lead,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-18,True,True,L00122
CM003788,L00515,Lead,CAM0029,Webinar Campaign 029,Webinar,Sent,False,2024-02-13,True,True,L00515
CM003789,L00515,Lead,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-06-15,True,True,L00515
CM003790,L00515,Lead,CAM0048,Event Campaign 048,Event,Sent,False,2025-07-25,True,True,L00515
CM003791,L00515,Lead,CAM0046,Webinar Campaign 046,Webinar,Sent,False,2026-01-17,True,True,L00515
CM003792,L00515,Lead,CAM0049,Webinar Campaign 049,Webinar,Sent,False,2025-10-31,True,True,L00515
CM003793,L00515,Lead,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-07-09,True,True,L00515
CM003794,L00066,Lead,CAM0056,Webinar Campaign 056,Webinar,Attended,True,2026-04-30,False,False,C00260
CM003795,L00066,Lead,CAM0022,Event Campaign 022,Event,Attended,True,2024-05-05,False,True,C00260
CM003796,L00053,Lead,CAM0009,Webinar Campaign 009,Webinar,Sent,False,2024-07-30,True,True,C00286
CM003797,L00053,Lead,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-09-02,True,False,C00286
CM003798,L00053,Lead,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-05-19,True,True,C00286
CM003799,L00053,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-24,True,True,C00286
CM003800,L00053,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2025-01-16,True,True,C00286
CM003801,L00053,Lead,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-20,True,True,C00286
CM003802,L00053,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-27,True,True,C00286
CM003803,L00053,Lead,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-24,True,True,C00286
CM003804,L00053,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-03-15,True,False,C00286
CM003805,L00053,Lead,CAM0036,Advertisement Campaign 036,Advertisement,Sent,False,2024-10-06,True,True,C00286
CM003806,L00053,Lead,CAM0004,Advertisement Campaign 004,Advertisement,Sent,False,2023-12-29,True,True,C00286
CM003807,L00053,Lead,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-15,True,False,C00286
CM003808,L00034,Lead,CAM0053,Email Campaign 053,Email,Responded,True,2025-05-12,False,False,C00093
CM003809,L00034,Lead,CAM0046,Webinar Campaign 046,Webinar,Attended,True,2026-01-23,False,False,C00093
CM003810,L00034,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-22,False,True,C00093
CM003811,L00202,Lead,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-06-16,False,True,C00309
CM003812,L00202,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-20,False,True,C00309
CM003813,L00202,Lead,CAM0023,Webinar Campaign 023,Webinar,Registered,True,2024-04-25,False,True,C00309
CM003814,L00020,Lead,CAM0001,Email Campaign 001,Email,Sent,False,2024-10-15,True,False,L00020
CM003815,L00020,Lead,CAM0019,Webinar Campaign 019,Webinar,No Show,True,2024-06-12,False,True,L00020
CM003816,L00322,Lead,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-12-13,True,False,L00322
CM003817,L00322,Lead,CAM0001,Email Campaign 001,Email,Responded,True,2024-10-03,False,True,L00322
CM003818,L00322,Lead,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-23,True,True,L00322
CM003819,L00322,Lead,CAM0016,Content Syndication Campaign 016,Content Syndication,Sent,False,2023-08-31,True,True,L00322
CM003820,L00322,Lead,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-04,True,True,L00322
CM003821,L00322,Lead,CAM0027,Advertisement Campaign 027,Advertisement,Sent,False,2024-04-21,False,True,L00322
CM003822,L00322,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-18,True,True,L00322
CM003823,L00561,Lead,CAM0057,Event Campaign 057,Event,No Show,True,2026-05-27,False,True,L00561
CM003824,L00561,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Responded,True,2024-11-25,False,True,L00561
CM003825,C00056,Contact,CAM0057,Event Campaign 057,Event,Registered,True,2026-05-27,False,True,C00056
CM003826,C00056,Contact,CAM0012,Telemarketing Campaign 012,Telemarketing,Responded,True,2023-10-24,False,False,C00056
CM003827,C00056,Contact,CAM0055,Advertisement Campaign 055,Advertisement,Clicked,True,2025-10-09,False,True,C00056
CM003828,C00056,Contact,CAM0030,Event Campaign 030,Event,No Show,True,2023-09-18,False,True,C00056
CM003829,C00393,Contact,CAM0028,Telemarketing Campaign 028,Telemarketing,Clicked,True,2024-12-13,False,True,C00393
CM003830,C00393,Contact,CAM0022,Event Campaign 022,Event,Attended,True,2024-05-03,False,True,C00393
CM003831,C00393,Contact,CAM0050,Webinar Campaign 050,Webinar,Registered,True,2025-09-19,False,True,C00393
CM003832,C00393,Contact,CAM0016,Content Syndication Campaign 016,Content Syndication,Clicked,True,2023-08-21,False,True,C00393
CM003833,L00290,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Clicked,True,2026-04-14,False,False,L00290
CM003834,L00110,Lead,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-04-13,True,False,C00151
CM003835,L00110,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Sent,False,2026-04-22,True,False,C00151
CM003836,L00110,Lead,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-29,True,True,C00151
CM003837,L00110,Lead,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-09,True,True,C00151
CM003838,L00110,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Clicked,True,2026-05-01,False,True,C00151
CM003839,L00110,Lead,CAM0051,Webinar Campaign 051,Webinar,Sent,False,2025-03-19,True,True,C00151
CM003840,L00110,Lead,CAM0030,Event Campaign 030,Event,Sent,False,2023-09-29,True,True,C00151
CM003841,L00110,Lead,CAM0016,Content Syndication Campaign 016,Content Syndication,Sent,False,2023-08-29,True,True,C00151
CM003842,L00110,Lead,CAM0023,Webinar Campaign 023,Webinar,Sent,False,2024-05-10,True,True,C00151
CM003843,L00110,Lead,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-04,True,True,C00151
CM003844,C00379,Contact,CAM0058,Webinar Campaign 058,Webinar,Sent,False,2026-05-08,True,True,C00379
CM003845,C00379,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Sent,False,2026-04-22,True,True,C00379
CM003846,C00379,Contact,CAM0010,Content Syndication Campaign 010,Content Syndication,Sent,False,2024-04-21,True,False,C00379
CM003847,C00379,Contact,CAM0033,Advertisement Campaign 033,Advertisement,Clicked,True,2023-03-27,False,True,C00379
CM003848,C00379,Contact,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-22,True,True,C00379
CM003849,C00379,Contact,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-14,True,True,C00379
CM003850,C00379,Contact,CAM0009,Webinar Campaign 009,Webinar,Sent,False,2024-08-05,True,True,C00379
CM003851,C00379,Contact,CAM0018,Content Syndication Campaign 018,Content Syndication,Sent,False,2024-07-07,True,True,C00379
CM003852,C00379,Contact,CAM0013,Content Syndication Campaign 013,Content Syndication,Sent,False,2023-05-08,True,True,C00379
CM003853,C00379,Contact,CAM0029,Webinar Campaign 029,Webinar,Sent,False,2024-02-15,True,True,C00379
CM003854,C00379,Contact,CAM0023,Webinar Campaign 023,Webinar,Registered,True,2024-05-06,False,True,C00379
CM003855,C00379,Contact,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-18,True,True,C00379
CM003856,C00379,Contact,CAM0012,Telemarketing Campaign 012,Telemarketing,Sent,False,2023-10-22,True,True,C00379
CM003857,C00379,Contact,CAM0031,Email Campaign 031,Email,Sent,False,2024-03-06,True,False,C00379
CM003858,C00379,Contact,CAM0006,Telemarketing Campaign 006,Telemarketing,Sent,False,2023-04-11,True,True,C00379
CM003859,C00379,Contact,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-20,True,True,C00379
CM003860,L00562,Lead,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-28,False,True,L00562
CM003861,L00562,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-03-09,False,True,L00562
CM003862,L00562,Lead,CAM0023,Webinar Campaign 023,Webinar,Registered,True,2024-05-08,False,True,L00562
CM003863,L00562,Lead,CAM0058,Webinar Campaign 058,Webinar,No Show,True,2026-05-06,False,True,L00562
CM003864,C00198,Contact,CAM0050,Webinar Campaign 050,Webinar,Attended,True,2025-09-20,False,True,C00198
CM003865,C00242,Contact,CAM0059,Content Syndication Campaign 059,Content Syndication,Sent,False,2026-04-21,False,True,C00242
CM003866,C00242,Contact,CAM0050,Webinar Campaign 050,Webinar,Attended,True,2025-09-02,False,True,C00242
CM003867,C00242,Contact,CAM0026,Telemarketing Campaign 026,Telemarketing,Responded,True,2023-12-21,False,True,C00242
CM003868,L00417,Lead,CAM0032,Webinar Campaign 032,Webinar,Registered,True,2023-05-13,False,True,L00417
CM003869,L00417,Lead,CAM0023,Webinar Campaign 023,Webinar,Attended,True,2024-05-03,False,True,L00417
CM003870,C00281,Contact,CAM0046,Webinar Campaign 046,Webinar,Registered,True,2026-01-20,False,True,C00281
CM003871,C00281,Contact,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-21,True,True,C00281
CM003872,C00281,Contact,CAM0008,Email Campaign 008,Email,Sent,False,2023-04-27,True,True,C00281
CM003873,C00281,Contact,CAM0025,Event Campaign 025,Event,Attended,True,2023-03-07,False,True,C00281
CM003874,L00438,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-11-27,True,True,C00114
CM003875,L00438,Lead,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-30,True,True,C00114
CM003876,L00438,Lead,CAM0035,Event Campaign 035,Event,Sent,False,2024-12-21,True,True,C00114
CM003877,L00438,Lead,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-12,True,True,C00114
CM003878,L00438,Lead,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2023-12-29,True,True,C00114
CM003879,L00438,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Responded,True,2023-10-30,False,True,C00114
CM003880,L00438,Lead,CAM0048,Event Campaign 048,Event,Sent,False,2025-07-17,True,False,C00114
CM003881,L00438,Lead,CAM0020,Event Campaign 020,Event,Sent,False,2023-12-17,True,True,C00114
CM003882,L00438,Lead,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2023-12-17,True,True,C00114
CM003883,L00438,Lead,CAM0052,Advertisement Campaign 052,Advertisement,Clicked,True,2025-05-10,False,True,C00114
CM003884,L00438,Lead,CAM0038,Email Campaign 038,Email,Sent,False,2023-02-17,True,True,C00114
CM003885,L00438,Lead,CAM0003,Event Campaign 003,Event,Sent,False,2023-10-20,True,True,C00114
CM003886,L00438,Lead,CAM0004,Advertisement Campaign 004,Advertisement,Sent,False,2023-12-05,True,True,C00114
CM003887,L00438,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Clicked,True,2023-03-30,False,True,C00114
CM003888,L00438,Lead,CAM0043,Webinar Campaign 043,Webinar,Attended,True,2025-10-17,False,True,C00114
CM003889,L00133,Lead,CAM0058,Webinar Campaign 058,Webinar,Registered,True,2026-05-26,False,True,L00133
CM003890,L00133,Lead,CAM0018,Content Syndication Campaign 018,Content Syndication,Clicked,True,2024-06-15,False,True,L00133
CM003891,L00133,Lead,CAM0036,Advertisement Campaign 036,Advertisement,Sent,False,2024-09-09,False,True,L00133
CM003892,L00554,Lead,CAM0050,Webinar Campaign 050,Webinar,Sent,False,2025-09-21,True,True,C00152
CM003893,L00554,Lead,CAM0005,Telemarketing Campaign 005,Telemarketing,Sent,False,2024-09-03,False,True,C00152
CM003894,L00554,Lead,CAM0057,Event Campaign 057,Event,Sent,False,2026-05-19,True,True,C00152
CM003895,L00554,Lead,CAM0034,Webinar Campaign 034,Webinar,Sent,False,2024-05-11,True,True,C00152
CM003896,L00554,Lead,CAM0029,Webinar Campaign 029,Webinar,Sent,False,2024-01-23,True,True,C00152
CM003897,L00554,Lead,CAM0040,Webinar Campaign 040,Webinar,Sent,False,2023-12-17,True,True,C00152
CM003898,C00310,Contact,CAM0057,Event Campaign 057,Event,Attended,True,2026-05-19,False,True,C00310
CM003899,C00310,Contact,CAM0047,Advertisement Campaign 047,Advertisement,Clicked,True,2025-06-15,False,True,C00310
CM003900,C00163,Contact,CAM0002,Telemarketing Campaign 002,Telemarketing,Responded,True,2023-03-08,False,True,C00163
CM003901,L00415,Lead,CAM0043,Webinar Campaign 043,Webinar,Registered,True,2025-10-15,False,True,L00415
CM003902,C00249,Contact,CAM0058,Webinar Campaign 058,Webinar,Registered,True,2026-05-22,False,True,C00249
CM003903,C00249,Contact,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-22,False,True,C00249
CM003904,C00249,Contact,CAM0049,Webinar Campaign 049,Webinar,Attended,True,2025-10-22,False,True,C00249
CM003905,L00472,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-21,False,True,L00472
CM003906,L00472,Lead,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-28,False,True,L00472
CM003907,L00472,Lead,CAM0013,Content Syndication Campaign 013,Content Syndication,Clicked,True,2023-05-08,False,True,L00472
CM003908,C00063,Contact,CAM0028,Telemarketing Campaign 028,Telemarketing,Sent,False,2024-12-07,False,True,C00063
CM003909,C00063,Contact,CAM0018,Content Syndication Campaign 018,Content Syndication,Sent,False,2024-07-04,False,True,C00063
CM003910,L00354,Lead,CAM0026,Telemarketing Campaign 026,Telemarketing,Responded,True,2024-01-06,False,True,L00354
CM003911,L00219,Lead,CAM0057,Event Campaign 057,Event,Attended,True,2026-05-21,False,False,L00219
CM003912,L00282,Lead,CAM0040,Webinar Campaign 040,Webinar,Attended,True,2023-12-01,False,True,L00282
CM003913,L00282,Lead,CAM0020,Event Campaign 020,Event,Registered,True,2023-12-20,False,False,L00282
CM003914,L00282,Lead,CAM0027,Advertisement Campaign 027,Advertisement,Sent,False,2024-04-07,False,True,L00282
CM003915,L00195,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Clicked,True,2023-02-18,False,True,L00195
CM003916,L00097,Lead,CAM0048,Event Campaign 048,Event,Sent,False,2025-07-28,True,True,L00097
CM003917,L00097,Lead,CAM0025,Event Campaign 025,Event,No Show,True,2023-03-08,False,True,L00097
CM003918,L00097,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-12-02,True,True,L00097
CM003919,L00097,Lead,CAM0059,Content Syndication Campaign 059,Content Syndication,Sent,False,2026-04-30,True,True,L00097
CM003920,L00097,Lead,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-06-17,True,False,L00097
CM003921,L00097,Lead,CAM0050,Webinar Campaign 050,Webinar,No Show,True,2025-08-29,False,True,L00097
CM003922,L00097,Lead,CAM0056,Webinar Campaign 056,Webinar,Sent,False,2026-04-11,True,True,L00097
CM003923,L00097,Lead,CAM0043,Webinar Campaign 043,Webinar,Sent,False,2025-10-26,True,True,L00097
CM003924,L00097,Lead,CAM0060,Event Campaign 060,Event,Sent,False,2026-04-14,True,True,L00097
CM003925,L00097,Lead,CAM0031,Email Campaign 031,Email,Sent,False,2024-02-29,True,True,L00097
CM003926,L00097,Lead,CAM0034,Webinar Campaign 034,Webinar,Sent,False,2024-05-11,True,True,L00097
CM003927,L00097,Lead,CAM0036,Advertisement Campaign 036,Advertisement,Sent,False,2024-09-26,True,True,L00097
CM003928,C00125,Contact,CAM0060,Event Campaign 060,Event,Registered,True,2026-04-14,False,True,C00125
CM003929,C00125,Contact,CAM0048,Event Campaign 048,Event,Registered,True,2025-07-20,False,True,C00125
CM003930,C00125,Contact,CAM0041,Email Campaign 041,Email,Clicked,True,2025-05-08,False,True,C00125
CM003931,L00536,Lead,CAM0058,Webinar Campaign 058,Webinar,Attended,True,2026-05-29,False,True,C00328
CM003932,L00536,Lead,CAM0032,Webinar Campaign 032,Webinar,No Show,True,2023-05-31,False,True,C00328
CM003933,L00536,Lead,CAM0019,Webinar Campaign 019,Webinar,No Show,True,2024-06-30,False,True,C00328
CM003934,L00102,Lead,CAM0060,Event Campaign 060,Event,Registered,True,2026-05-07,False,True,L00102
CM003935,L00102,Lead,CAM0008,Email Campaign 008,Email,Clicked,True,2023-05-02,False,True,L00102
CM003936,L00569,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2025-01-15,True,True,C00074
CM003937,L00569,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2024-12-25,False,True,C00074
CM003938,L00569,Lead,CAM0052,Advertisement Campaign 052,Advertisement,Sent,False,2025-05-02,True,True,C00074
CM003939,L00569,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Sent,False,2023-11-17,True,True,C00074
CM003940,L00569,Lead,CAM0049,Webinar Campaign 049,Webinar,Sent,False,2025-10-16,True,True,C00074
CM003941,L00569,Lead,CAM0019,Webinar Campaign 019,Webinar,Registered,True,2024-07-08,False,True,C00074
CM003942,L00569,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-24,True,True,C00074
CM003943,L00569,Lead,CAM0049,Webinar Campaign 049,Webinar,Sent,False,2025-10-14,True,False,C00074
CM003944,L00569,Lead,CAM0022,Event Campaign 022,Event,Sent,False,2024-05-02,True,True,C00074
CM003945,L00569,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-12-09,True,True,C00074
CM003946,L00569,Lead,CAM0049,Webinar Campaign 049,Webinar,Sent,False,2025-10-20,True,True,C00074
CM003947,L00569,Lead,CAM0018,Content Syndication Campaign 018,Content Syndication,Sent,False,2024-07-01,True,True,C00074
CM003948,L00569,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-17,True,True,C00074
CM003949,L00569,Lead,CAM0042,Advertisement Campaign 042,Advertisement,Sent,False,2025-12-10,False,False,C00074
CM003950,L00569,Lead,CAM0033,Advertisement Campaign 033,Advertisement,Sent,False,2023-03-08,True,True,C00074
CM003951,L00569,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-02-17,True,True,C00074
CM003952,L00569,Lead,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-10-07,True,True,C00074
CM003953,L00569,Lead,CAM0032,Webinar Campaign 032,Webinar,Attended,True,2023-05-11,False,True,C00074
CM003954,L00569,Lead,CAM0017,Content Syndication Campaign 017,Content Syndication,Sent,False,2023-11-13,True,True,C00074
CM003955,L00569,Lead,CAM0006,Telemarketing Campaign 006,Telemarketing,Sent,False,2023-04-12,True,False,C00074
CM003956,L00569,Lead,CAM0042,Advertisement Campaign 042,Advertisement,Clicked,True,2025-12-19,False,True,C00074
CM003957,L00569,Lead,CAM0046,Webinar Campaign 046,Webinar,Sent,False,2026-01-22,True,True,C00074
CM003958,L00569,Lead,CAM0045,Email Campaign 045,Email,Sent,False,2025-05-10,True,True,C00074
CM003959,L00569,Lead,CAM0039,Advertisement Campaign 039,Advertisement,Sent,False,2025-01-17,True,True,C00074
CM003960,L00569,Lead,CAM0053,Email Campaign 053,Email,Sent,False,2025-05-23,True,True,C00074
CM003961,L00569,Lead,CAM0037,Email Campaign 037,Email,Sent,False,2024-03-13,True,True,C00074
CM003962,L00569,Lead,CAM0015,Advertisement Campaign 015,Advertisement,Sent,False,2024-05-06,True,True,C00074
CM003963,L00569,Lead,CAM0014,Content Syndication Campaign 014,Content Syndication,Sent,False,2024-11-16,True,True,C00074
CM003964,L00569,Lead,CAM0024,Advertisement Campaign 024,Advertisement,Sent,False,2024-04-11,True,True,C00074
CM003965,L00569,Lead,CAM0044,Event Campaign 044,Event,Sent,False,2025-10-21,True,False,C00074
CM003966,L00569,Lead,CAM0002,Telemarketing Campaign 002,Telemarketing,Sent,False,2023-02-25,True,True,C00074
CM003967,L00569,Lead,CAM0019,Webinar Campaign 019,Webinar,Sent,False,2024-06-26,True,True,C00074
CM003968,L00569,Lead,CAM0026,Telemarketing Campaign 026,Telemarketing,Sent,False,2023-12-14,True,True,C00074
CM003969,L00569,Lead,CAM0035,Event Campaign 035,Event,No Show,True,2025-01-13,False,True,C00074
CM003970,L00569,Lead,CAM0009,Webinar Campaign 009,Webinar,Sent,False,2024-08-09,True,True,C00074
CM003971,L00569,Lead,CAM0006,Telemarketing Campaign 006,Telemarketing,Sent,False,2023-04-25,True,True,C00074
CM003972,L00569,Lead,CAM0055,Advertisement Campaign 055,Advertisement,Sent,False,2025-09-25,True,True,C00074
CM003973,L00569,Lead,CAM0006,Telemarketing Campaign 006,Telemarketing,Sent,False,2023-04-15,True,True,C00074
CM003974,L00569,Lead,CAM0005,Telemarketing Campaign 005,Telemarketing,Sent,False,2024-09-03,True,True,C00074
CM003975,L00569,Lead,CAM0012,Telemarketing Campaign 012,Telemarketing,Sent,False,2023-11-04,True,True,C00074
CM003976,L00569,Lead,CAM0021,Advertisement Campaign 021,Advertisement,Sent,False,2023-08-20,True,True,C00074
CM003977,L00569,Lead,CAM0013,Content Syndication Campaign 013,Content Syndication,Sent,False,2023-05-03,True,True,C00074
CM003978,L00241,Lead,CAM0029,Webinar Campaign 029,Webinar,Registered,True,2024-02-08,False,True,C00387
CM003979,L00261,Lead,CAM0020,Event Campaign 020,Event,Sent,False,2023-12-15,True,True,L00261
CM003980,L00261,Lead,CAM0047,Advertisement Campaign 047,Advertisement,Sent,False,2025-07-05,True,True,L00261
CM003981,L00261,Lead,CAM0035,Event Campaign 035,Event,Sent,False,2024-12-28,True,False,L00261
CM003982,L00261,Lead,CAM0032,Webinar Campaign 032,Webinar,Sent,False,2023-05-16,True,True,L00261
CM003983,L00261,Lead,CAM0007,Advertisement Campaign 007,Advertisement,Sent,False,2023-12-06,True,False,L00261
CM003984,L00261,Lead,CAM0048,Event Campaign 048,Event,Sent,False,2025-07-14,True,True,L00261
CM003985,L00261,Lead,CAM0036,Advertisement Campaign 036,Advertisement,Sent,False,2024-09-11,True,True,L00261
CM003986,L00087,Lead,CAM0005,Telemarketing Campaign 005,Telemarketing,Clicked,True,2024-08-08,False,True,L00087
